Name,ShallowSize,ShallowSizePercent,RetainedSize,RetainedSizePercent
data[0],367678,12.770761022430577,,
code[0],18665,0.6483016511286145,,
code[2],11824,0.4106894574307387,,
code[3],10639,0.36953020446596996,,
code[4],10208,0.3545600457927081,,
code[5],8981,0.3119419838620995,,
code[7],8653,0.30054938050982594,,
code[6],8584,0.2981527657802318,,
code[1],8276,0.2874548333640725,,
code[9],8152,0.28314787356016424,,
code[10],7874,0.2734919475481763,,
code[8],7819,0.27158160247386215,,
code[12],7523,0.2613004726193714,,
code[13],7241,0.2515056124201606,,
code[11],6893,0.2394183381317728,,
code[14],6100,0.21187463551484323,,
code[15],6050,0.21013795817455763,,
code[20],5795,0.20128090373910104,,
code[18],5757,0.19996102896048398,,
code[19],5699,0.19794648324575267,,
code[16],5690,0.19763388132450127,,
code[23],5671,0.19697394393519274,,
code[24],5645,0.19607087171824425,,
code[21],5612,0.19492466467365574,,
code[17],5534,0.1922154480228102,,
code[28],5503,0.19113870807183314,,
code[25],5487,0.19058297132294175,,
code[27],5482,0.1904093035889132,,
code[26],5435,0.1887768268890447,,
code[30],5435,0.1887768268890447,,
code[38],5425,0.1884294914209876,,
code[41],5367,0.18641494570625633,,
code[34],5316,0.184643534819165,,
code[31],5232,0.18172591688748518,,
code[33],5230,0.18165644979387377,,
code[36],5121,0.17787049319205114,,
code[22],5118,0.177766292551634,,
code[48],5092,0.1768632203346855,,
code[32],5062,0.17582121393051414,,
code[29],5020,0.17436240496467426,,
