 Shallow Bytes │ Shallow % │ Item
───────────────┼───────────┼──────────────────────
         44863 ┊     1.01% ┊ code[9884]
         42154 ┊     0.95% ┊ code[3105]
         35994 ┊     0.81% ┊ data[92]
         34095 ┊     0.77% ┊ code[2215]
         29451 ┊     0.66% ┊ code[8610]
         26502 ┊     0.60% ┊ code[1205]
         24928 ┊     0.56% ┊ code[9882]
         22554 ┊     0.51% ┊ code[1663]
         22140 ┊     0.50% ┊ code[1817]
         20879 ┊     0.47% ┊ data[0]
         20140 ┊     0.45% ┊ code[2597]
         19986 ┊     0.45% ┊ code[7188]
         19392 ┊     0.44% ┊ code[3349]
         19300 ┊     0.43% ┊ code[4691]
         18777 ┊     0.42% ┊ code[2835]
         18166 ┊     0.41% ┊ code[3646]
         17471 ┊     0.39% ┊ data[84]
         17387 ┊     0.39% ┊ data[117]
         17034 ┊     0.38% ┊ code[3331]
         15919 ┊     0.36% ┊ code[1129]
         15786 ┊     0.35% ┊ code[3107]
         15498 ┊     0.35% ┊ code[2369]
         14950 ┊     0.34% ┊ code[2378]
         14497 ┊     0.33% ┊ code[1199]
         14342 ┊     0.32% ┊ code[207]
         14023 ┊     0.31% ┊ code[2481]
         14018 ┊     0.31% ┊ code[2640]
         14011 ┊     0.31% ┊ code[2733]
         13788 ┊     0.31% ┊ code[1556]
         13625 ┊     0.31% ┊ code[7709]
         13166 ┊     0.30% ┊ code[1676]
         13032 ┊     0.29% ┊ code[6605]
         13024 ┊     0.29% ┊ code[4948]
         12853 ┊     0.29% ┊ code[6767]
         12738 ┊     0.29% ┊ data[3]
         12588 ┊     0.28% ┊ code[2415]
         12568 ┊     0.28% ┊ code[3322]
         12400 ┊     0.28% ┊ code[2987]
         12390 ┊     0.28% ┊ code[2430]
         12128 ┊     0.27% ┊ code[2246]
       3695094 ┊    82.97% ┊ ... and 11261 more.
       4453651 ┊   100.00% ┊ Σ [11301 Total Rows]
